"CD","PER","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","P1_1","P1_2","P1_3","P1_4","P1_5","P2_1","P2_2","P2_3","P2_4","P2_5","P3_1_1","P3_1_2","P3_1_3","P3_1_4","P3_1_5","P3_1_6","P3_1_7","P3_1_8","P3_1_8ES","P3_1_9","P3_2_1","P3_2_2","P3_2_3","P3_2_4","P3_2_5","P3_2_6","P3_2_7","P3_2_8","P3_2_8ES","P3_2_9","P3_3_1","P3_3_2","P3_3_3","P3_3_4","P3_3_5","P3_3_6","P3_3_7","P3_3_8","P3_3_8ES","P3_3_9","P3_4_1","P3_4_2","P3_4_3","P3_4_4","P3_4_5","P3_4_6","P3_4_7","P3_4_8","P3_4_8ES","P3_4_9","P3_5_1","P3_5_2","P3_5_3","P3_5_4","P3_5_5","P3_5_6","P3_5_7","P3_5_8","P3_5_8ES","P3_5_9","P4_1","P4_2","P4_3","P4_4","P4_5","P5_1","P5_2","P5_3","P5_4","P5_5","P6_1","P6_2","P6_3","P6_4","P6_5","P7","P8_1","P8_2","P8_3","P8_4","P8_5","P9","P10","P11_1","P11_2","P11_3","P11_4","P11_5","FACTOR","EDAD","SEXO","NIVEL","ANIO"
"04","0916","13B144","21","40203","1","1","1","01",0,0,0,0,3,2,1,2,2,1,2,2,2,1,2,2,1,2,,2,2,2,2,2,1,2,1,2,,2,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,200,400,0,200,100,3,2,4,3,3,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,9078,"34","2","07","5"
"04","0916","13B144","21","40203","3","1","0","03",0,0,0,0,2,1,1,2,1,1,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,2,2,2,2,2,,2,1,2,2,1,1,1,1,2,,2,150,200,0,0,50,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,24193,"22","1","07","2"
"04","0916","13B144","21","40203","2","1","1","01",0,1,0,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,1,2,2,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,100,100,100,100,50,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,5,1,1,1,2,1,1,8811,"44","1","07","5"
"04","0916","12B151","21","40373","3","1","0","01",0,0,0,0,0,1,2,2,2,1,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,200,200,300,0,0,1,4,4,4,3,9,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,2,2,48390,"64","2","03","3"
"04","0916","12B142","21","40375","1","1","0","02",0,0,0,0,0,1,1,2,2,1,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,1,2,2,2,2,,2,0,100,0,0,25,4,3,4,4,2,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,16767,"31","1","07","5"
"04","0916","12B142","21","40375","3","1","0","01",0,0,0,0,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,16767,"34","1","04","3"
"04","0916","12B142","21","40375","4","1","0","01",0,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,17489,"43","1","04","3"
"04","0916","12B142","21","40375","2","1","0","01",0,0,0,0,2,1,2,2,2,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,0,0,0,30,3,3,4,4,3,9,2,9,2,9,1,9,9,9,9,9,2,2,0,0,0,0,0,16767,"26","1","04","3"
"04","0916","11B151","21","40378","2","1","0","01",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,0,3,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,23351,"58","2","02","4"
"04","0916","11B151","21","40378","4","1","0","05",0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,0,250,0,0,40,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,2,34813,"29","2","02","6"
"04","0916","11B151","21","40378","3","1","0","01",0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,100,0,0,0,50,3,3,4,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,17392,"73","2","02","6"
"04","0916","11B151","21","40378","1","1","0","01",0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,50,4,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,2,5837,"55","2","02","6"
"04","0916","13B142","21","40379","3","1","0","01",1,0,0,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,100,0,50,50,20,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,0,1,2,0,0,0,0,0,17892,"38","1","03","3"
"04","0916","13B142","21","40379","2","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,17892,"40","1","07","5"
"04","0916","13B142","21","40379","1","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,4,2,0,0,0,0,0,17876,"46","2","06","3"
"04","0916","11B145","21","40382","3","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,1,1,2,2,,2,100,150,0,0,40,3,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,29763,"40","2","06","3"
"04","0916","11B145","21","40382","2","1","0","03",0,0,0,0,0,1,1,2,2,1,2,2,1,2,1,1,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,1,2,2,,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,2,45252,"25","2","03","3"
"04","0916","11B145","21","40382","1","1","1","01",0,0,0,0,0,1,2,2,2,1,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,100,0,0,0,0,3,4,4,3,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,6433,"70","1","02","2"
"04","0916","11B145","21","40382","4","1","0","02",2,1,0,0,1,1,1,1,1,1,1,2,1,2,1,1,2,2,,2,1,2,2,1,1,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,1,1,1,2,2,,2,150,200,100,100,50,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,1,5,1,1,2,2,1,1,11905,"36","2","07","5"
"04","0916","12A156","21","40412","3","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,16034,"52","2","04","3"
"04","0916","12A156","21","40412","4","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,1,1,1,1,1,1,16999,"47","1","04","2"
"04","0916","12A156","21","40412","1","1","0","03",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,20465,"21","2","04","3"
"04","0916","12A156","21","40412","2","1","0","02",2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,1,1,1,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,1,2,2,,2,50,60,100,100,90,3,3,3,3,3,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,2,1,1,20465,"24","2","07","5"
"04","0916","13A156","21","40416","2","1","0","05",0,4,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,200,0,0,0,4,1,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,20743,"22","1","03","3"
"04","0916","13A156","21","40416","3","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,9,0,0,4,3,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,14484,"32","1","07","3"
"04","0916","13A156","21","40416","1","1","0","02",0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,0,0,0,0,0,3,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,15567,"29","2","04","3"
"04","0916","11B143","21","40556","3","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,1,2,1,2,2,2,,2,1,2,2,2,1,1,2,2,,2,200,200,0,0,50,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,19879,"36","2","04","3"
"04","0916","11B143","21","40556","4","1","0","01",0,0,0,0,0,1,1,1,1,1,1,2,2,1,2,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,2,2,1,2,2,,2,1,1,2,1,1,1,2,2,,2,300,200,0,0,40,2,2,3,3,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,18139,"59","1","02","6"
"04","0916","11B143","21","40556","2","1","0","03",0,0,0,0,1,1,1,1,1,1,2,2,2,1,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,1,2,,2,350,500,0,200,50,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,20934,"48","2","04","3"
"04","0916","12B143","21","40557","1","1","0","02",0,0,0,1,0,1,1,1,1,1,1,2,1,2,2,2,1,2,,2,1,1,1,2,1,2,1,2,,2,2,2,1,1,2,2,1,2,,2,1,1,1,2,2,2,1,2,,2,1,2,2,2,1,2,1,2,,2,300,800,500,200,70,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,18295,"28","2","07","4"
"04","0916","12B143","21","40557","3","1","0","02",0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,1,2,2,,2,100,0,0,0,40,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,2,15339,"61","2","02","4"
"04","0916","12B143","21","40557","4","1","0","01",0,0,1,0,3,1,1,2,2,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,100,0,0,0,30,3,4,4,4,2,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,15371,"55","1","02","6"
"04","0916","12B143","21","40557","2","1","0","01",1,1,0,0,0,2,1,2,1,1,2,2,2,2,2,1,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,200,0,0,100,25,3,3,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,17755,"40","1","07","5"
"04","0916","11A157","21","40597","2","1","0","01",0,0,0,0,2,1,1,2,2,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,1,2,2,1,1,2,2,,2,150,200,0,0,40,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,1,20022,"39","1","04","3"
"04","0916","11A157","21","40597","1","1","0","02",0,0,0,1,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,1,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,1,2,1,1,2,2,,2,1,2,2,1,1,2,2,2,,2,300,300,200,100,40,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,1,2,18996,"35","2","06","3"
"04","0916","11A157","21","40597","4","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,1,2,2,,2,1,2,2,1,1,1,2,2,,2,450,300,200,150,70,3,3,3,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,17178,"66","2","06","3"
"04","0916","11A157","21","40597","3","1","0","02",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,3,1,1,2,2,1,2,17178,"68","2","02","2"
"04","0916","12A157","21","40599","2","1","0","01",0,0,0,0,0,1,2,2,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,2,2,1,1,1,1,2,2,,2,0,0,0,0,0,4,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,2,14106,"59","1","06","2"
"04","0916","12A157","21","40599","3","1","0","02",0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,1,2,2,,2,0,0,0,0,0,3,2,3,4,2,2,2,2,2,2,1,2,2,2,2,1,5,1,1,2,2,1,2,16280,"50","2","02","6"
"04","0916","12A157","21","40599","4","1","0","02",0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,50,50,100,100,50,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,5,1,1,2,2,1,2,15459,"35","2","03","3"
"04","0916","12A157","21","40599","1","1","0","01",0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,1,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,2,2,,2,2,2,1,1,1,1,2,2,,2,300,250,200,100,40,2,2,3,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,16280,"52","2","05","4"
"36","0916","12A158","22","40131","1","1","0","02",0,0,0,0,6,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,0,500,0,150,75,4,4,4,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,13910,"28","2","06","3"
"36","0916","12A158","22","40131","4","1","0","02",0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,1,1,2,2,,2,200,200,100,100,100,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,5,1,1,2,2,1,1,11663,"57","2","06","3"
"36","0916","12A158","22","40131","3","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,100,100,0,0,50,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,5,1,2,2,2,1,1,23326,"57","2","02","6"
"36","0916","12A158","22","40131","2","1","0","02",0,1,0,0,3,1,2,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,1,2,,2,2,2,2,1,1,2,1,2,,2,0,200,100,0,100,3,2,3,3,1,1,2,2,2,2,1,1,2,2,2,1,5,1,1,2,2,1,1,21449,"45","1","04","3"
"36","0916","12B144","22","40138","2","1","0","01",0,1,0,0,0,1,1,2,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,0,200,0,50,100,3,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,17841,"43","1","03","1"
"36","0916","12B144","22","40138","1","1","0","01",0,1,0,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,1,2,,2,1,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,1,2,,2,150,300,100,100,100,3,1,2,2,2,1,2,1,2,2,1,1,2,1,2,1,5,1,1,2,2,1,1,17841,"39","1","07","5"
"36","0916","12B144","22","40138","3","1","0","03",0,2,1,0,5,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,1,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,100,200,100,50,80,2,1,2,3,1,2,2,2,2,2,1,2,2,1,2,1,5,1,2,2,2,1,1,36742,"23","1","04","2"
"36","0916","12B151","22","40262","3","1","0","02",0,0,0,0,0,1,2,1,1,1,2,2,2,2,1,1,2,2,,2,2,1,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,0,0,0,0,3,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,5,1,1,2,2,1,1,18551,"70","2","07","4"
"36","0916","12B151","22","40262","4","1","0","04",0,1,0,0,5,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,0,300,100,50,80,2,2,3,3,2,2,2,2,2,2,1,1,1,2,2,1,5,1,1,2,2,1,1,27639,"30","1","07","4"
"36","0916","12B151","22","40262","1","1","0","01",0,2,3,3,4,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,100,0,100,100,50,2,4,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,22903,"50","1","07","4"
"36","0916","12B151","22","40262","2","1","0","02",2,0,0,0,20,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,200,0,200,100,50,3,4,3,4,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,14853,"33","2","07","4"
"36","0916","13B151","22","40264","1","1","0","01",0,0,3,2,0,1,1,1,1,1,2,1,2,2,1,2,2,2,,2,2,1,2,2,2,1,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,1,1,2,2,,2,2,1,2,2,1,1,2,2,,2,300,500,300,0,100,3,2,3,2,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,31989,"68","1","04","3"
"36","0916","13B151","22","40264","3","1","0","02",0,0,0,0,6,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,90,100,0,0,60,2,3,4,4,2,2,2,2,2,2,1,2,2,2,2,1,3,2,0,0,0,0,0,44867,"34","1","03","3"
"36","0916","12B142","22","40265","3","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,1,2,,2,200,300,100,50,100,2,2,3,3,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,16048,"33","1","06","3"
"36","0916","12B142","22","40265","4","1","0","04",0,2,0,2,5,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,1,2,,2,150,200,50,50,100,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,5,1,1,2,1,1,1,21345,"20","2","04","3"
"36","0916","12B142","22","40265","1","1","0","01",2,4,1,1,10,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,2,1,2,,2,100,500,150,100,70,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1,15881,"39","2","06","2"
"36","0916","12B145","22","40267","4","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,100,200,100,50,60,3,2,3,3,3,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,18835,"66","1","05","4"
"36","0916","12B145","22","40267","2","1","0","01",1,2,1,1,3,1,1,1,1,1,1,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,1,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,100,300,100,100,100,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,5,1,1,1,1,1,1,8408,"23","1","07","3"
"36","0916","12B145","22","40267","3","1","0","01",0,1,1,1,3,1,1,1,1,1,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,1,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,1,2,2,,2,2,2,1,1,2,2,1,2,,2,200,300,100,100,80,2,2,3,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,6118,"47","2","07","4"
"36","0916","12B145","22","40267","1","1","0","02",1,1,0,2,5,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,1,2,2,2,1,2,,2,2,2,1,2,2,2,1,2,,2,2,2,2,1,2,2,1,2,,2,200,500,150,150,80,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,18928,"29","2","08","1"
"36","0916","13B145","22","40270","2","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,3,2,4,2,4,2,2,2,2,2,1,2,2,2,2,2,5,2,0,0,0,0,0,31966,"55","1","03","3"
"36","0916","13B145","22","40270","4","1","0","01",2,0,2,4,6,1,2,1,1,1,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,1,1,1,2,,2,500,500,500,500,60,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,18462,"39","1","07","5"
"36","0916","13B145","22","40270","3","1","0","01",0,2,0,0,3,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,1,2,,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,2,1,1,1,2,,2,200,200,100,100,100,3,2,3,2,1,1,2,2,2,2,1,1,2,2,2,2,5,1,1,2,1,1,1,29333,"46","1","07","4"
