cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8A,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8A,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8A,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8A,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8A,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9M,p9M_A,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
21,0518,12A172,02,40142,3,1,0,03,0,0,0,0,12,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,300,800,400,0,100,4,1,2,4,2,1,2,1,2,2,1,1,1,1,1,1,4, ,1,1,1,2,1,1,31346,18,1,04,2
21,0518,11A175,02,40143,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,0,0,0,0,80,4,3,4,2,3,1,1,1,1,1,1,2,9,1,2,1,3, ,1,1,1,2,1,1,9854,67,1,07,2
21,0518,11A175,02,40143,2,1,0,01,0,0,0,0,8,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,100,200,150,200,100,3,3,3,3,2,1,1,1,2,2,1,1,1,1,1,2,2, ,1,2,2,2,1,1,14455,44,1,07,2
21,0518,11A175,02,40143,1,1,0,01,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,0,0,0,0,50,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,4, ,2,0,0,0,0,0,4232,55,2,03,3
21,0518,11A175,02,40143,3,1,0,01,0,0,0,0,10,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,1,2,1,1,2,2, ,2,2,1,2,1,1,2,2,2, ,2,0,1000,0,0,80,4,1,4,4,2,1,1,1,2,1,1,1,1,1,1,1,3, ,1,1,2,2,1,1,4818,40,1,02,6
21,0518,13A175,02,40147,1,1,0,01,0,1,0,0,10,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,1,2,1,2, ,2,1,1,1,1,1,1,1,2, ,2,0,500,0,50,50,2,2,4,2,1,1,1,1,1,2,1,9,2,2,2,2,4, ,1,1,2,2,1,1,21128,50,1,07,4
21,0518,13A175,02,40147,3,1,0,01,0,0,0,3,4,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,150,600,0,250,50,3,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,4, ,1,1,1,1,1,1,13752,31,1,03,3
21,0518,13A175,02,40147,4,1,0,01,0,0,0,0,0,2,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,0,400,100,0,50,3,3,1,4,2,1,1,1,2,2,1,1,1,1,1,1,2, ,1,1,1,1,1,1,6400,75,2,07,3
21,0518,12B157,02,40178,2,1,0,02,0,0,9,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,1,1,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,19207,57,2,03,1
21,0518,12B157,02,40178,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,0,0,0,0,3,3,3,3,3,1,2,2,2,2,1,2,2,2,2,9,4, ,1,1,2,2,1,1,16380,63,1,04,3
21,0518,12B157,02,40178,4,1,0,03,0,0,0,0,0,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,1,4, ,1,2,2,1,1,1,18108,41,2,04,3
21,0518,12B157,02,40178,1,1,0,01,1,2,1,1,10,1,1,1,1,1,1,2,2,2,1,2,1,2, ,2,2,1,1,1,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,1,2,1,1,1,1,2, ,2,1,2,2,2,1,1,1,2, ,2,300,500,200,150,100,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,7429,29,1,07,4
21,0518,12A173,02,40270,3,1,0,02,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,9,9,9,9,9,1,9,9,9,9,9,4, ,2,0,0,0,0,0,18268,46,2,03,3
21,0518,12A173,02,40270,4,1,0,03,0,0,2,2,10,1,1,1,1,1,1,2,2,1,2,1,1,2, ,2,1,2,2,1,2,1,2,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,1,2,1,1,2, ,2,1,2,2,1,2,1,1,2, ,2,250,0,500,0,30,2,4,2,2,1,1,1,1,9,1,1,9,9,9,9,9,2, ,1,1,1,1,1,1,18268,46,2,07,5
21,0518,12B158,02,40305,1,1,0,02,0,0,1,1,24,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,1,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,0,400,300,80,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,1,1,1,1,14574,57,2,07,5
21,0518,12B158,02,40305,2,1,0,01,0,1,2,0,4,1,1,1,1,1,2,2,1,1,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,1000,2000,2000,1000,200,4,2,2,3,2,2,2,2,1,2,1,1,1,1,2,1,5,GUSTO POR EL ARTISTA QUE PRESENTE ESPECTACULO.,1,1,1,1,1,1,16594,43,1,07,5
21,0518,12B158,02,40305,4,1,0,05,0,2,0,6,5,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,700,700,500,500,50,1,1,1,1,2,2,1,9,1,2,1,1,1,1,1,1,1, ,1,1,1,1,1,1,42279,25,1,07,4
21,0518,11B158,02,40307,4,1,1,01,0,0,0,0,15,2,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,0,200,0,0,50,3,2,4,4,2,1,1,2,2,2,1,1,1,1,1,1,3, ,1,1,2,2,1,1,15870,26,1,04,3
21,0518,11B158,02,40307,2,1,0,01,0,0,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2, ,2,1,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,1,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,NO LE GUSTAN SALIR A EVENTOS DE NINGUNO,1,2,2,2,1,1,12789,50,2,02,5
21,0518,11B158,02,40307,3,1,0,01,0,0,0,3,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,200,100,100,100,100,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,2,1,1,12894,44,2,03,3
21,0518,11B158,02,40307,1,1,0,02,1,0,0,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,200,300,300,200,100,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2, ,1,1,2,1,1,1,14825,28,2,07,3
21,0518,11A174,02,40395,2,1,0,02,0,0,0,0,5,1,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,0,300,0,0,50,4,2,4,4,2,2,2,2,2,2,1,1,1,1,2,1,4, ,2,0,0,0,0,0,17796,21,1,02,6
21,0518,11A174,02,40395,1,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,1,2,2,2, ,2,800,0,0,0,30,4,4,4,4,3,2,2,2,2,2,1,1,1,1,2,1,1, ,1,1,2,1,1,1,12535,39,2,04,3
21,0518,11A174,02,40395,4,1,0,03,0,0,0,0,7,1,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,100,0,0,50,40,2,3,3,2,2,2,2,2,2,2,1,1,1,2,2,2,1, ,1,1,2,1,1,1,21169,19,2,04,3
21,0518,11A174,02,40395,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,1,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,2,1,1,2,2,4, ,1,2,2,2,1,1,15139,36,1,04,2
21,0518,12A174,02,40396,2,1,0,01,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,1,1,2, ,2,500,500,300,400,50,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1, ,1,1,2,2,2,2,21664,67,2,05,3
21,0518,12A174,02,40396,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,50,600,100,100,50,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3, ,1,2,2,2,1,1,12502,50,2,03,3
21,0518,12A174,02,40396,4,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,1,1,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,2,1,2,2,1,2, ,2,500,450,0,100,200,1,2,4,2,2,1,1,2,2,9,1,2,2,2,2,1,1, ,1,1,2,2,1,2,15891,51,1,07,4
40,0518,12B156,03,40014,3,1,0,02,0,0,0,0,4,1,1,1,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,400,400,0,200,60,2,3,4,2,3,1,1,2,2,1,1,2,2,2,2,1,2, ,1,1,2,1,1,1,13977,43,2,07,1
40,0518,12B156,03,40014,1,1,0,02,0,1,0,2,4,1,1,1,1,1,1,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,100,100,50,100,50,3,3,4,2,2,2,1,2,2,1,1,2,2,2,1,1,4, ,1,1,1,1,1,1,16881,35,1,08,3
40,0518,12B156,03,40014,2,1,0,02,0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,50,100,0,50,30,3,3,4,4,2,2,2,2,2,1,1,1,2,2,2,1,3, ,1,1,2,1,1,1,29765,23,1,04,3
40,0518,12B156,03,40014,4,1,0,01,0,0,0,0,3,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,1,2,1,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,1,2, ,2,50,100,0,50,40,3,2,4,3,2,2,1,2,2,1,1,2,2,2,2,1,3, ,1,1,2,1,1,1,17204,31,1,04,3
40,0518,13A161,03,40023,1,1,1,01,1,1,0,0,8,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,50,100,0,100,100,3,3,3,3,2,2,2,2,2,1,1,1,2,2,2,1,3, ,1,1,2,1,2,1,7055,31,1,07,1
40,0518,13A161,03,40023,3,1,0,02,0,0,0,3,23,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,1,2,1,2,2,2,1,2, ,2,0,0,100,0,50,4,4,3,4,2,1,2,2,2,1,1,1,2,2,2,1,3, ,1,1,1,1,1,1,11462,40,2,07,4
40,0518,13A161,03,40023,4,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,0,100,0,100,40,4,3,4,3,3,2,2,2,2,2,1,2,2,2,2,1,3, ,1,2,2,1,1,1,5732,37,2,04,3
40,0518,13A161,03,40023,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,100,50,100,80,50,4,3,3,4,2,1,2,2,2,1,1,1,2,2,2,1,2, ,2,0,0,0,0,0,11462,40,2,04,2
40,0518,12A161,03,40046,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,0,0,0,0,0,4,4,3,4,4,2,2,2,2,2,2,0,0,0,0,0,2, ,1,2,2,1,2,1,13529,55,2,04,2
40,0518,12A161,03,40046,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,50,50,0,0,30,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,1,14665,28,2,04,3
40,0518,12A161,03,40046,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,300,200,300,0,0,3,4,4,3,4,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,2,8041,53,1,04,3
40,0518,12A172,03,40118,2,1,0,02,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,150,100,200,100,40,2,2,3,3,2,2,2,2,2,1,1,2,2,2,2,1,2, ,1,2,2,1,2,1,46183,25,1,04,2
40,0518,12A172,03,40118,4,1,0,01,0,0,0,0,0,1,1,1,2,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,100,100,50,50,30,2,4,3,3,3,2,2,2,2,2,1,2,2,2,2,1,2, ,2,0,0,0,0,0,15920,64,2,03,2
40,0518,12A172,03,40118,1,1,0,04,0,2,0,0,10,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,200,400,200,0,80,2,2,3,2,1,2,2,2,2,2,1,1,1,1,1,1,2, ,1,1,2,1,1,1,25345,18,2,04,3
40,0518,12A175,03,40126,4,1,0,02,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,0,0,0,0,50,3,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,1,22321,34,2,04,3
40,0518,12A175,03,40126,2,1,0,02,2,1,1,2,15,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,1,2,2,1,2,2, ,2,1,2,1,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,100,100,150,100,50,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1, ,1,1,1,1,1,1,13728,56,2,07,4
40,0518,13A175,03,40128,3,1,0,02,0,3,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,0,50,0,50,50,3,3,4,3,3,2,2,2,2,1,1,2,2,2,2,1,3, ,1,1,2,2,1,1,16045,26,1,03,3
40,0518,13A175,03,40128,1,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,1,2, ,2,100,150,0,0,50,3,3,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,15743,37,1,04,3
40,0518,13A175,03,40128,2,1,0,03,0,0,0,0,4,1,1,1,1,1,1,2,2,1,2,2,2,2, ,2,1,2,2,2,2,1,1,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,1,2,1,1,2,2,2,2, ,2,50,100,0,50,70,3,3,4,3,2,1,2,1,2,1,1,2,2,1,1,1,2, ,1,2,2,1,1,1,22014,18,2,04,2
40,0518,13A175,03,40128,4,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,0,50,0,100,0,4,3,3,3,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,12929,53,2,02,6
40,0518,11B157,03,40183,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,2,2,1,2, ,2,50,100,0,0,50,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,2,0,0,0,0,0,12584,34,2,03,3
40,0518,11B157,03,40183,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,0,100,50,50,50,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,1,1,1,6899,49,1,03,2
40,0518,11B157,03,40183,4,1,0,02,1,2,0,2,4,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,1,2,2,2,1,2, ,2,200,100,50,100,50,2,2,4,3,2,2,1,1,2,1,1,2,2,2,1,1,4, ,1,1,1,1,1,1,23308,22,1,07,2
40,0518,11B157,03,40183,3,1,0,02,1,0,0,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,100,100,50,100,40,3,3,3,2,2,2,1,2,2,2,1,2,1,2,2,1,3, ,1,2,2,1,1,1,15538,22,1,06,3
40,0518,11A173,03,40232,1,1,0,01,0,0,0,0,3,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,100,0,0,0,50,3,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,1,1,1,25823,60,1,03,3
40,0518,11A173,03,40232,2,1,0,01,0,0,0,0,3,1,1,2,1,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,50,0,0,30,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,1,12912,56,1,02,5
40,0518,11A173,03,40232,4,1,0,02,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,1,2, ,2,100,300,0,100,70,2,1,4,2,2,2,2,2,1,2,1,2,2,2,2,2,4, ,1,1,2,2,1,1,14273,42,2,04,3
40,0518,11A173,03,40232,3,1,0,02,0,0,0,0,2,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,100,0,100,50,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,1,4, ,1,1,1,1,1,1,26353,26,1,07,4
40,0518,12B158,03,40262,1,1,0,01,0,0,0,0,0,1,2,1,1,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,50,100,0,50,50,3,3,4,3,4,1,2,2,2,2,1,1,2,2,2,1,1, ,1,2,2,1,1,1,15704,42,1,03,3
40,0518,12B158,03,40262,3,1,0,02,0,0,0,1,10,1,1,1,1,1,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,100,200,150,100,50,3,2,3,2,2,2,1,2,2,1,1,2,2,1,2,1,3, ,1,2,2,1,1,1,13003,35,2,07,5
40,0518,12B158,03,40262,4,1,0,01,0,0,0,0,0,1,1,2,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,100,100,0,50,40,3,3,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2, ,1,2,2,1,1,1,17644,59,1,07,1
40,0518,12B158,03,40262,2,1,1,02,0,0,0,0,3,1,1,2,2,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,100,200,0,0,60,2,2,4,4,2,2,1,1,2,2,1,1,1,1,1,1,2, ,1,2,2,2,1,1,14951,28,2,03,3
40,0518,12A174,03,40340,2,1,0,01,0,0,0,0,0,1,1,2,1,1,1,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,50,0,0,50,3,2,4,4,2,2,2,2,2,2,1,1,2,2,2,1,1, ,1,2,2,2,1,1,15864,57,1,03,3
40,0518,12A174,03,40340,4,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,50,50,50,50,25,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,3, ,1,2,2,1,2,1,7371,53,1,03,3
40,0518,12A174,03,40340,1,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,40,50,50,50,40,3,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,1,1,1,6698,66,2,03,3
